seed,policy,steps,total_reward,valid_scenario,titan_success,spot_success,team_success,titan_failed,spot_failed,titan_wall_collision,spot_wall_collision,titan_robot_collision,spot_robot_collision,titan_tipped,spot_tipped,titan_goal_step,spot_goal_step,titan_final_goal_distance,spot_final_goal_distance,min_robot_distance,titan_action_mae,spot_action_mae
3587991744,ppo,200,2311.3733805141856,True,True,True,True,True,False,True,False,False,False,False,False,137,110,4.26262493560496,1.3303105307646856,1.7901320457458496,,
3587991744,depth4_e,116,119.53829566244917,True,False,False,False,True,True,False,False,True,True,False,False,,,5.230533230074211,4.759374098242128,1.111954689025879,0.9138743568621465,1.0284737276964981
3587991744,depth6_e,78,89.58364579054164,True,False,False,False,True,True,False,False,True,True,False,False,,,5.663939178390048,4.459479840510707,1.3723565340042114,0.8866286700822968,0.8230090891248724
3587991744,high_fidelity_e,200,1207.9639302358883,True,False,True,False,True,False,True,False,False,False,True,False,,110,4.594273625923183,4.345574674292381,2.1444263458251953,0.6981843960328254,0.7338878352565126
3907634313,ppo,200,19.134914429161064,True,False,False,False,True,False,True,False,False,False,True,False,,,4.4511357041180455,6.812941705485696,1.5772470235824585,,
3907634313,depth4_e,63,69.18459159335114,True,False,False,False,True,True,True,False,False,True,True,False,,,4.498275847841567,6.55135814165507,1.466463565826416,0.39066147992590394,0.5798938665043611
3907634313,depth6_e,48,86.60074483197545,True,False,False,False,True,True,True,False,False,True,False,False,,,4.615675658599321,5.323565254455492,0.9053348302841187,0.40105858940720823,0.8137562113925849
3907634313,high_fidelity_e,42,62.452149397209475,True,False,False,False,True,True,False,False,True,True,False,False,,,4.9866178601424584,5.056184453939853,1.161096215248108,0.29318815413642757,0.9874910519419186
797059208,ppo,58,62.56169444320802,True,False,False,False,True,True,True,False,False,True,True,False,,,5.433034693950502,5.092369649798758,1.1954951286315918,,
797059208,depth4_e,87,65.5813963549781,True,False,False,False,True,True,True,False,False,True,True,False,,,5.444807332540734,5.516800144621017,1.4383243322372437,0.36017727183486237,0.9501032227572426
797059208,depth6_e,53,60.34781356630396,True,False,False,False,True,True,True,False,False,True,False,False,,,5.534336414116556,4.741922171524823,0.9168831706047058,0.2850777656452375,0.853424337325056
797059208,high_fidelity_e,47,40.570106274647195,True,False,False,False,True,True,True,False,True,True,False,False,,,5.569717849100353,5.062391119219062,1.0750532150268555,0.29425535960211374,0.899807675755757
1100253505,ppo,200,2316.801933718374,True,True,True,True,True,False,True,False,False,False,False,False,128,104,3.620807335156669,1.0406270160362106,2.134232521057129,,
1100253505,depth4_e,200,1213.3204068029365,True,False,True,False,True,False,True,False,False,False,True,False,,160,4.067453322902425,5.681943451036746,1.9584461450576782,0.8381178130904504,0.7370547949299288
1100253505,depth6_e,113,128.8931514758037,True,False,False,False,True,True,False,False,True,True,False,False,,,4.956303264674958,4.76338775356186,1.2638005018234253,0.8356601502097828,0.9669450362181833
1100253505,high_fidelity_e,115,117.92138035820619,True,False,False,False,True,True,False,False,True,True,False,False,,,4.811002617885911,4.59704324297509,1.2882113456726074,0.8588189041473799,1.039481251377585
890672303,ppo,200,1182.2696180990526,True,False,True,False,True,False,True,False,False,False,False,False,,109,4.807467591454,1.4168919700226088,1.613391637802124,,
890672303,depth4_e,106,124.34948194421163,True,False,False,False,True,True,False,False,True,True,False,False,,,5.254876861548996,4.682510960987231,1.1095657348632812,0.7145668737279386,0.9505755320831043
890672303,depth6_e,200,1250.3459150400158,True,False,True,False,True,False,True,False,False,False,True,False,,130,4.5902569093749745,2.9263478437362838,1.6234337091445923,0.7342984534736865,0.4869102824097293
890672303,high_fidelity_e,200,1272.3615221859568,True,False,True,False,True,False,True,False,False,False,True,False,,110,4.5902569093749745,1.4959908340255414,1.6785870790481567,0.790332719012107,0.35981263106290595
259252954,ppo,200,1231.8355725457902,True,False,True,False,True,False,True,False,False,False,False,False,,107,5.279050311519318,1.4608664246715164,1.8940292596817017,,
259252954,depth4_e,200,1149.2996305014908,True,False,True,False,True,False,True,False,False,False,False,False,,137,5.245536928411068,5.635629296949351,1.8143457174301147,0.45004688867834675,0.8222023142843011
259252954,depth6_e,200,1149.5973247554016,True,False,True,False,True,False,True,False,False,False,True,False,,122,5.061270090077181,5.105108804811751,2.271435022354126,0.6980043501817612,0.8286656944050468
259252954,high_fidelity_e,200,94.40092784810123,True,False,False,False,True,False,True,False,False,False,True,False,,,5.061270090077181,6.266595705897401,1.9945012331008911,0.7330805880079881,1.5012057586165048
2799143631,ppo,66,60.9148344943806,True,False,False,False,True,True,True,False,False,True,True,False,,,4.980318317794389,5.594890567497484,1.136406421661377,,
2799143631,depth4_e,62,66.0298459767186,True,False,False,False,True,True,True,False,False,True,True,False,,,4.989558096614899,6.018370175051635,1.4748021364212036,0.41322460169809644,0.7120059158512835
2799143631,depth6_e,46,74.2727877730253,True,False,False,False,True,True,True,False,False,True,False,False,,,5.0676555809258845,4.989984031151637,0.809781014919281,0.219805593124394,0.8698461798635924
2799143631,high_fidelity_e,50,69.60354335178593,True,False,False,False,True,True,True,False,True,True,False,False,,,5.018751486399009,4.600058449802048,0.8741926550865173,0.2584633941714929,0.8111955890469587
1040110336,ppo,200,8.132580387297216,True,False,False,False,True,False,True,False,False,False,True,False,,,4.798987905140213,6.441153476174511,1.2444795370101929,,
